"user_id","book_id","rating"
4714,56,3
4714,38,4
4714,81,3
4714,16,4
4714,41,3
4714,195,4
4714,768,4
4714,31,4
4714,4789,2
4714,409,2
4714,151,4
4714,214,3
4714,2114,4
4714,46,4
4714,124,3
4714,421,4
4714,30,4
4714,1162,2
4714,325,4
4714,68,5
4714,5,4
4714,295,5
4714,6,5
4714,313,4
4714,12,4
4714,226,4
4714,235,4
4714,794,4
4714,404,4
4714,939,3
4714,1190,4
4714,285,4
4714,482,2
4714,2061,5
4714,5723,3
4714,91,4
4714,438,4
4714,69,4
4714,244,4
4714,1242,4
4714,112,4
4714,1,4
4714,270,5
4714,203,3
4714,1583,4
4714,861,2
4714,1094,3
4714,702,3
4714,821,2
4714,277,4
4714,275,4
4714,2415,4
4714,1455,4
4714,74,3
4714,57,3
4714,26,5
4714,885,4
4714,1017,4
4714,538,4
4714,147,2
4714,1599,4
4714,267,4
4714,61,4
4714,1794,3
4714,1231,4
4714,318,4
4714,311,5
4714,2551,4
4714,217,4
4714,979,4
4714,3730,3
4714,668,4
4714,5687,4
4714,1508,3
4714,143,5
4714,2999,3
4714,1345,4
4721,3566,3
4721,6012,4
4721,658,4
4721,638,4
4721,654,2
4721,31,3
4721,414,2
4721,775,3
4721,1712,3
4721,2598,4
4721,5933,2
4721,3450,3
4721,124,4
4721,120,2
4721,1718,3
4721,2054,3
4721,2805,3
4721,144,3
4721,139,3
4721,106,3
4721,291,5
4721,1814,2
4721,421,1
4721,17,2
4721,20,2
4721,3427,4
4721,1030,5
4721,2565,4
4721,822,4
4721,216,3
4721,185,2
4721,4958,3
4721,1252,3
4721,385,3
4721,316,4
4721,30,2
4721,689,1
4721,6,5
4721,1087,3
4721,250,4
4721,5620,3
4721,4704,4
4721,1439,4
4721,2516,4
4721,190,4
4721,112,3
4721,4116,5
4721,382,3
4721,6226,3
4721,673,4
4721,574,4
4721,146,5
4721,81,4
4721,721,3
4721,3685,3
4721,277,2
4721,1190,2
4721,164,3
4721,3837,3
4721,1700,3
4721,6054,4
4721,6707,3
4721,348,2
4721,352,3
4721,801,3
4721,2590,5
4721,1009,3
4721,494,4
4721,1187,3
4721,267,3
4721,3294,4
4721,143,4
4721,2335,3
4721,3722,4
4721,2840,4
4721,1202,4
4721,1688,4
4721,459,2
4822,104,5
4822,937,4
4822,2559,3
4822,2524,3
4822,658,4
4822,26,5
4822,10,5
4822,33,5
4822,7,5
4822,32,4
4822,14,4
4822,115,5
4822,60,3
4822,22,5
4822,57,5
4822,100,5
4822,38,5
4822,344,3
4822,45,5
4822,19,5
4822,119,5
4822,287,3
4822,483,5
4822,40,4
4822,46,5
4822,111,4
4822,919,4
4822,860,4
4822,1144,5
4822,1752,4
4822,2188,5
4822,1311,5
4822,5220,5
4822,4337,4
4822,4513,4
4822,1202,5
4822,6870,4
4822,6181,5
4822,1859,5
4822,4660,5
4822,64,5
4822,331,5
4822,328,5
4822,616,5
4822,1149,5
4822,1685,4
4822,2433,4
4822,2991,4
4822,2633,4
4822,1101,5
4822,2883,5
4822,186,4
4822,1501,3
4822,1026,5
4822,463,5
4822,864,5
4822,712,5
4822,3780,4
4822,516,4
4822,5216,3
4822,256,5
4822,195,5
4822,1021,4
4822,2378,4
4822,5534,4
4822,4600,4
4822,6360,4
4822,310,4
4822,1107,4
4822,1748,4
4822,2589,4
4822,4400,4
4822,4360,3
4822,3634,3
4822,2087,3
4822,2708,3
4822,654,5
4822,16,2
4822,7059,4
4822,754,4
4822,906,3
4822,3766,3
4822,3204,4
4822,496,5
4822,2047,5
4822,2965,4
4822,3407,4
4822,2133,4
4822,148,5
4822,3686,4
4822,2147,4
4822,697,4
4822,291,5
4822,1052,5
4822,791,5
4822,1030,4
4822,445,3
4822,1051,5
4892,1558,5
4892,217,1
4892,12,4
4892,69,3
4892,7229,4
4892,5440,4
4892,739,4
4892,8301,4
4892,2502,4
4892,6352,3
4892,1115,3
4892,1051,3
4892,613,5
4892,3378,4
4892,1190,4
4892,689,3
4892,2404,3
4892,1047,5
4892,250,5
4892,7588,3
4892,6847,2
4892,5959,4
4892,2565,4
4892,3134,2
4892,6,4
4892,240,3
4892,359,5
4892,850,3
4892,2800,2
4892,112,4
4892,1017,3
4892,313,3
4892,80,3
4892,116,4
4892,257,3
4892,180,3
4892,545,5
4892,320,5
4892,702,2
4892,4305,3
4892,318,3
4892,3682,3
4892,591,5
4892,1212,4
4892,886,4
4892,30,3
4892,190,2
4892,1482,4
4892,7857,4
4892,285,3
4892,820,3
4892,458,4
4892,5893,4
4892,6288,3
4892,7819,3
4892,2249,3
4892,143,3
4892,852,4
4892,8102,4
4892,1943,3
4892,5933,3
4892,6260,4
4892,5233,3
4892,5140,5
4892,3794,2
4892,7312,4
4892,2003,4
4892,2105,3
4892,3105,3
4892,2971,3
4892,2998,3
4892,3463,3
4892,6118,4
4892,7101,4
4892,2941,4
4892,459,3
4892,5793,4
4892,279,3
4892,386,5
4892,2786,4
4892,6972,4
4892,5296,3
4900,1215,2
4900,2207,4
4900,2985,5
4900,793,5
4900,6878,3
4900,5895,4
4900,182,3
4900,70,2
4900,164,4
4900,253,4
4900,324,5
4900,105,3
4900,12,4
4900,69,3
4900,1909,4
4900,8036,3
4900,313,4
4900,318,4
4900,1193,5
4900,749,4
4900,285,4
4900,991,4
4900,1092,3
4900,1293,4
4900,235,3
4900,3039,3
4900,2281,3
4900,91,3
4900,5967,3
4900,77,4
4900,2733,4
4900,1059,4
4900,206,2
4900,423,2
4900,437,5
4900,57,4
4900,259,4
4900,376,4
4900,617,3
4900,695,4
4900,4122,4
4900,2787,4
4900,506,2
4900,2583,2
4900,146,3
4900,494,4
4900,112,4
4900,1017,4
4900,262,4
4900,2888,5
4900,1558,4
4900,272,3
4900,3610,1
4900,1482,4
4900,979,2
4900,90,5
4900,1323,4
4900,6643,4
4900,458,5
4900,1742,5
4900,388,4
4900,61,4
4900,352,4
4900,327,4
4900,713,3
4900,1002,4
4900,73,3
4900,3290,2
4900,128,4
4900,143,5
4900,4612,4
4900,1326,4
4900,3164,4
4900,267,4
4900,4499,4
4900,115,4
4900,6569,3
4900,860,4
4900,625,3
4900,1567,3
4900,1145,4
4900,1386,4
4900,1159,4
4900,142,4
4900,1300,4
4900,326,4
4900,5157,3
4900,1675,4
4900,486,4
4900,1531,4
4900,6627,4
4900,1065,4
4900,320,5
4900,1671,3
4900,446,3
4900,39,5
4900,110,4
4900,566,3
4900,43,5
4900,1052,3
4900,2368,3
4900,2820,5
4900,2603,4
4900,1762,4
4900,1317,4
4900,2087,3
4900,5737,3
4900,733,4
4900,1752,4
4900,919,4
4900,3284,3
4900,3787,4
4900,4236,4
4900,135,4
4900,165,3
4900,188,4
4900,1699,3
4900,1095,3
4900,4279,4
4900,5338,3
4900,1027,4
4900,886,4
4900,1819,3
4900,3993,3
4900,1028,4
4900,279,3
4904,46,4
4904,208,4
4904,114,4
4904,111,4
4904,1459,4
4904,791,3
4904,6528,4
4904,4287,5
4904,5691,5
4904,7654,4
4904,4919,4
4904,93,5
4904,63,5
4904,4,5
4904,8,3
4904,5,3
4904,50,5
4904,14,2
4904,32,4
4904,28,2
4904,58,4
4904,42,5
4904,79,3
4904,22,4
4904,57,5
4904,40,4
4904,261,4
4904,26,4
4904,11,4
4904,209,3
4904,266,3
4904,15,4
4904,2,4
4904,19,5
4904,7,5
4904,62,3
4904,3,4
4904,10,5
4904,43,5
4904,38,4
4904,44,5
4904,76,5
4904,66,4
4904,89,4
4904,136,4
4904,692,4
4904,1599,4
4904,2575,4
4904,3067,4
4904,8228,4
4904,3042,5
4904,3290,5
4904,3894,4
4904,674,4
4904,540,5
4904,333,4
4904,437,4
4904,2232,4
4904,3606,4
4904,31,5
4904,5102,5
4904,1357,5
4904,2771,4
4904,144,5
4904,1316,4
4904,2473,4
4904,313,4
4904,2348,5
4904,6599,4
4904,150,4
4904,797,4
4915,31,4
4915,3958,3
4915,791,3
4915,3102,5
4915,4538,4
4915,1406,4
4915,624,3
4915,2449,4
4915,338,3
4915,1911,4
4915,268,3
4915,124,4
4915,906,4
4915,1256,3
4915,1710,3
4915,2980,4
4915,1814,4
4915,4168,4
4915,1532,3
4915,421,4
4915,208,4
4915,216,3
4915,5133,3
4915,106,4
4915,1,5
4915,185,5
4915,128,5
4915,20,3
4915,4967,4
4915,34,4
4915,99,4
4915,96,3
4915,2350,5
4915,30,4
4915,1899,2
4915,978,4
4915,6329,3
4915,837,4
4915,4552,4
4915,2207,3
4915,2777,4
4915,1462,4
4915,3134,3
4915,7040,1
4915,1040,4
4915,240,4
4915,277,4
4915,2204,3
4915,7096,3
4915,689,4
4915,6,5
4915,3525,4
4915,2088,3
4915,470,4
4915,6068,2
4915,4631,3
4915,2888,4
4915,668,3
4915,811,4
4915,1400,3
4915,324,5
4915,285,4
4915,1442,4
4915,678,4
4915,262,4
4915,61,4
4915,164,4
4915,4058,2
4915,190,4
4915,348,3
4915,1044,3
4915,3173,3
4915,112,5
4915,566,3
4915,438,4
4939,1338,5
4939,1465,2
4939,1049,3
4939,389,2
4939,187,5
4939,519,4
4939,781,3
4939,1398,4
4939,1531,5
4939,1032,4
4939,1456,4
4939,312,5
4939,2163,3
4939,5108,5
4939,540,4
4939,2958,5
4939,1626,4
4939,5221,4
4939,1020,4
4939,314,3
4939,1,4
4939,4985,4
4939,3860,4
4939,4396,4
4939,1869,4
4939,126,4
4939,103,4
4939,102,3
4939,4042,3
4939,1825,4
4939,369,5
4939,392,3
4939,303,1
4939,6901,4
4939,6902,5
4939,377,4
4939,204,5
4939,2794,5
4939,113,3
4939,2781,5
4939,2289,4
4939,111,2
4939,3221,3
4939,3593,4
4939,848,4
4939,282,3
4939,5961,4
4939,38,3
4939,41,4
4939,8241,3
4939,8173,4
4939,2049,3
4939,641,5
4939,321,5
4939,608,4
4939,661,3
4939,157,5
4939,56,3
4939,17,4
4939,573,2
4939,78,3
4939,20,2
4939,12,4
4939,69,4
4939,984,5
4939,485,5
4939,2374,3
4939,252,3
4939,581,3
4939,470,5
4939,7039,5
4939,7524,5
4939,3402,5
4939,4596,3
4945,2261,3
4945,605,2
4945,2596,4
4945,2371,3
4945,775,5
4945,968,5
4945,379,5
4945,1,4
4945,445,4
4945,208,5
4945,2288,3
4945,697,3
4945,17,4
4945,20,4
4945,144,5
4945,5794,3
4945,131,5
4945,6686,2
4945,6936,3
4945,4,5
4945,496,4
4945,5949,5
4945,98,5
4945,16,5
4945,205,3
4945,217,5
4945,1587,5
4945,34,3
4945,574,4
4945,5274,5
4945,99,4
4945,96,3
4945,4013,3
4945,1145,3
4945,73,3
4945,978,5
4945,874,5
4945,2004,5
4945,1888,4
4945,3127,4
4945,1057,3
4945,5692,2
4945,1171,3
4945,6777,4
4945,2055,4
4945,30,4
4945,4150,3
4945,1509,3
4945,572,4
4945,2746,3
4945,2708,4
4945,1092,4
4945,1182,4
4945,794,5
4945,421,5
4945,359,5
4945,285,5
4945,836,4
4945,112,5
4945,1087,3
4945,1347,4
4945,1596,4
4945,3042,3
4945,5164,3
4945,61,4
4945,1899,3
4945,1943,3
4945,2551,3
4945,2641,3
4945,12,3
4945,2249,3
4945,3756,5
4945,825,4
4945,172,4
4945,262,5
4945,438,4
4945,69,3
4945,1311,4
4945,2617,4
4945,688,4
4945,105,3
4945,6501,4
4945,5894,4
4945,3908,4
4945,811,3
4945,4269,3
4945,4382,4
4945,749,5
4945,1490,5
4945,2904,2
4973,12,3
4973,112,5
4973,617,3
4973,654,4
4973,7828,3
4973,110,4
4973,3168,4
4973,801,4
4973,1627,4
4973,190,4
4973,1694,4
4973,4344,4
4973,149,4
4973,2839,4
4973,320,4
4973,1406,5
4973,146,4
4973,678,4
4973,99,3
4973,135,4
4973,69,3
4973,437,4
4973,3236,5
4973,1212,2
4973,151,4
4973,1161,5
4973,253,3
4973,143,4
4973,2538,5
4973,262,5
4973,1243,4
4973,702,4
4973,61,4
4973,850,3
4973,1399,3
4973,3366,3
4973,316,3
4973,811,4
4973,459,5
4973,1064,4
4973,494,4
4973,150,5
4973,216,4
4973,1577,4
4973,2164,4
4973,1044,5
4973,2234,4
4973,1522,4
4973,668,5
4973,1187,4
4973,3747,4
4973,2279,3
4973,2169,4
4973,2840,3
4973,1220,4
4973,1688,4
4989,5142,4
4989,1942,4
4989,166,4
4989,1115,3
4989,12,4
4989,613,2
4989,231,3
4989,655,4
4989,608,4
4989,2095,4
4989,329,4
4989,91,3
4989,185,2
4989,1241,3
4989,69,3
4989,745,1
4989,112,4
4989,313,4
4989,2042,3
4989,291,3
4989,6,3
4989,5135,3
4989,5801,3
4989,66,4
4989,343,4
4989,1057,3
4989,1661,4
4989,3746,4
4989,363,4
4989,482,4
4989,5447,4
4989,6710,3
4989,1054,3
4989,3667,4
4989,250,5
4989,318,3
4989,2088,4
4989,3315,4
4989,1192,4
4989,1710,3
4989,3692,4
4989,5500,3
4989,437,4
4989,1610,4
4989,3134,4
4989,30,3
4989,667,3
4989,369,3
4989,285,4
4989,143,4
4989,333,4
4989,206,4
4989,423,2
4989,506,4
4989,656,4
4989,678,3
4989,3299,3
4989,1888,3
4989,1062,3
4989,1017,3
4989,566,3
4989,6227,4
4989,262,4
5018,658,2
5018,494,5
5018,1410,5
5018,121,4
5018,104,2
5018,168,5
5018,5545,5
5018,6932,4
5018,191,4
5018,499,1
5018,255,3
5018,472,5
5018,4,5
5018,476,3
5018,2051,4
5018,1365,4
5018,28,2
5018,65,5
5018,2897,3
5018,1247,5
5018,8,5
5018,495,2
5018,1312,4
5018,2079,5
5018,2559,2
5018,354,2
5018,115,5
5018,516,5
5018,4788,2
5018,3417,3
5018,268,3
5018,1160,4
5018,4973,1
5018,484,2
5018,5911,4
5018,2337,4
5018,5150,3
5018,8305,3
5018,7907,5
5018,4338,3
5018,5,4
5018,485,4
5018,177,3
5018,3126,2
5018,119,4
5018,1121,2
5018,5076,2
5018,2517,4
5018,1392,2
5018,3598,4
5018,7257,3
5018,7540,4
5018,1797,2
5018,297,4
5018,405,5
5018,2172,3
5018,1704,3
5018,3600,2
5018,614,3
5018,162,3
5018,3808,5
5018,323,1
5018,522,3
5018,883,5
5018,1503,4
5018,896,4
5018,1657,4
5018,4139,2
5018,8306,3
5018,2316,4
5018,30,4
5018,212,3
5018,250,3
5018,146,4
5018,654,5
5018,426,2
5018,6054,4
5018,1598,4
5018,2346,3
5018,982,3
5018,295,4
5018,691,4
5018,7563,4
5022,40,4
5022,2425,3
5022,5427,4
5022,4390,2
5022,3567,3
5022,3610,3
5022,4400,3
5022,3011,4
5022,777,3
5022,398,4
5022,59,5
5022,278,5
5022,1096,4
5022,743,5
5022,2615,4
5022,786,4
5022,1457,3
5022,66,4
5022,4236,4
5022,690,4
5022,87,5
5022,595,3
5022,7059,4
5022,1107,2
5022,78,3
5022,75,5
5022,310,4
5022,42,4
5022,108,3
5022,101,5
5022,372,4
5022,344,4
5022,8,3
5022,4,5
5022,23,4
5022,18,4
5022,21,4
5022,25,5
5022,24,5
5022,27,4
5022,2,4
5022,291,5
5022,2263,1
5022,31,4
5022,195,5
5022,98,4
5022,688,4
5022,516,5
5022,148,4
5022,2671,4
5022,325,5
5022,10,4
5022,795,4
5022,16,4
5022,1467,4
5022,106,4
5022,407,5
5022,1,5
5022,17,4
5022,20,4
5022,697,4
5022,38,4
5022,133,5
5022,41,4
5022,290,4
5022,142,5
5022,2565,5
5022,230,4
5022,681,5
5022,490,5
5022,6988,4
5022,710,2
5022,850,3
5022,30,4
5022,100,5
5022,258,5
5022,115,5
5022,771,3
5022,1441,5
5022,311,5
5022,1439,4
5022,164,4
5022,352,4
5022,1577,5
5022,895,4
5022,82,4
5022,60,4
5022,88,4
5022,440,4
5022,1671,3
5022,1081,4
5022,61,3
5022,867,5
5022,208,4
5022,3491,5
5022,591,5
5022,1613,4
5022,2037,4
5022,1539,4
5022,659,5
5022,678,5
5022,35,5
5022,320,4
5030,4005,4
5030,78,4
5030,46,5
5030,1221,3
5030,616,4
5030,68,4
5030,35,2
5030,6742,3
5030,1407,3
5030,1468,4
5030,108,3
5030,57,5
5030,344,4
5030,199,5
5030,354,3
5030,310,5
5030,2589,3
5030,14,2
5030,36,2
5030,15,3
5030,1592,1
5030,127,5
5030,114,2
5030,718,4
5030,3,5
5030,52,5
5030,56,5
5030,2633,2
5030,328,3
5030,160,3
5030,22,3
5030,333,4
5030,1,5
5030,3102,3
5030,17,5
5030,20,3
5030,203,4
5030,4598,3
5030,34,4
5030,99,3
5030,1522,4
5030,96,3
5030,40,2
5030,589,3
5030,861,3
5030,387,3
5030,357,3
5030,2699,3
5030,4403,1
5030,796,3
5030,527,4
5030,563,4
5030,558,4
5030,631,3
5030,652,3
5030,624,4
5030,724,3
5030,748,4
5030,871,3
5030,1201,3
5030,30,3
5030,124,4
5030,1588,3
5030,1295,2
5030,2204,4
5030,2432,4
5030,5600,3
5030,1941,4
5030,2761,3
5030,7969,4
5030,3498,5
5030,5583,3
5030,473,3
5030,112,5
5030,61,3
5030,91,3
5030,3811,3
5030,821,3
5030,352,2
5030,991,2
5030,1192,5
5030,6799,4
5030,2221,4
5030,3605,3
5030,200,3
5030,459,4
5030,1190,4
5040,366,5
5040,498,5
5040,5144,2
5040,109,5
5040,879,4
5040,131,5
5040,4,5
5040,468,4
5040,103,4
5040,413,3
5040,5,1
5040,160,3
5040,289,4
5040,45,3
5040,66,4
5040,650,3
5040,680,2
5040,7840,3
5040,177,2
5040,32,2
5040,1887,5
5040,395,4
5040,26,3
5040,9,2
5040,28,3
5040,546,1
5040,401,2
5040,154,4
5040,773,2
5040,29,3
5040,770,3
5040,353,2
5040,58,4
5040,116,3
5040,293,2
5040,503,1
5040,547,1
5040,573,3
5040,71,3
5040,271,1
5040,15,3
5040,529,1
5040,35,4
5040,13,3
5040,687,3
5040,994,4
5040,172,5
5040,6038,3
5040,2607,2
5040,472,5
5040,2174,4
5040,628,3
5040,1656,4
5040,5658,4
5040,144,4
5040,2066,4
5040,590,2
5040,7859,3
5040,264,3
5040,1094,3
5040,485,4
5040,93,3
5040,200,3
5040,375,3
5040,935,2
5040,343,3
5040,5437,3
5040,2680,5
5040,2651,4
5040,597,1
5040,997,3
5040,31,5
5040,2837,2
5040,1,3
5040,361,4
5040,240,1
5040,2272,3
5050,25,5
5050,354,3
5050,28,4
5050,451,1
5050,887,4
5050,3388,5
5050,26,2
5050,718,5
5050,2314,4
5050,117,3
5050,131,4
5050,1079,2
5050,13,5
5050,2,3
5050,18,3
5050,24,3
5050,27,4
5050,23,3
5050,21,4
5050,162,4
5050,5,5
5050,395,4
5050,264,5
5050,125,5
5050,29,3
5050,154,4
5050,353,3
5050,804,3
5050,65,4
5050,297,3
5050,405,4
5050,3600,5
5050,2187,3
5050,55,3
5050,4,4
5050,11,3
5050,8,5
5050,10,1
5050,50,3
5050,7,4
5050,9,3
5050,58,3
5050,14,3
5050,32,3
5050,100,5
5050,19,5
5050,87,4
5050,5101,4
5050,1672,5
5050,820,5
5050,2578,4
5050,3379,2
5050,5189,3
5050,180,3
5050,1015,3
5050,213,2
5050,116,3
5050,177,5
5050,485,5
5050,860,3
5050,284,4
5050,113,3
5050,71,3
5050,637,4
5050,1641,3
5050,3127,3
5050,773,3
5050,984,3
5050,70,4
5050,492,3
5050,838,3
5050,1213,3
5050,693,3
5050,881,4
5050,7923,3
5050,5716,4
5050,426,4
5050,3349,3
5050,1364,3
5050,375,3
5050,362,3
5050,422,4
5050,3079,3
5050,576,3
5050,493,3
5050,602,4
5050,335,3
5050,158,3
5050,278,3
5050,332,4
5050,641,4
5050,37,4
5050,292,4
5050,347,4
5050,357,3
5050,690,4
5109,5321,5
5109,5722,5
5109,6541,5
5109,8,4
5109,50,5
5109,28,5
5109,33,3
5109,40,2
5109,367,5
5109,15,2
5109,101,4
5109,82,4
5109,2,5
5109,19,2
5109,53,5
5109,38,1
5109,1,5
5109,17,5
5109,20,4
5109,271,5
5109,486,2
5109,239,3
5109,1095,2
5109,5287,5
5109,7124,5
5109,6492,5
5109,189,2
5109,4,5
5109,25,5
5109,37,2
5109,56,5
5109,21,5
5109,24,5
5109,18,5
5109,102,3
5109,59,3
5109,23,5
5109,157,3
5109,129,3
5109,90,5
5109,512,3
5109,68,5
5109,561,2
5109,196,3
5109,41,4
5109,998,5
5109,39,5
5109,278,5
5109,16,2
5109,696,5
5109,935,3
5109,1175,5
5109,151,5
5109,402,3
5109,558,5
5109,1210,5
5109,898,3
5109,223,3
5109,135,5
5109,624,5
5109,563,5
5109,724,5
5109,527,5
5109,980,5
5109,951,5
5109,652,5
5109,1032,5
5109,631,5
5109,748,5
5109,484,5
5109,6063,4
5109,1236,3
5109,598,3
5109,1112,5
5109,3090,3
5109,165,3
5109,2724,3
5109,851,5
5109,700,5
5109,975,2
5109,2577,3
5109,305,2
5109,605,5
5109,1653,5
5109,609,5
5109,4052,4
5109,3375,4
5109,2252,4
5109,3831,5
5109,1897,5
5109,27,5
5109,705,4
5109,176,1
5109,1287,4
5109,1335,3
5109,2850,5
5109,3702,4
5109,1246,4
5109,1018,2
5109,2262,1
5109,46,5
5109,124,4
5109,57,2
5109,587,4
5109,933,4
5109,3444,4
5109,355,4
5109,299,3
5109,441,4
5109,1962,5
5109,31,5
5109,70,5
5109,358,5
5109,444,3
5109,93,3
5109,131,2
5109,650,2
5109,103,4
5109,317,4
5109,425,3
5109,155,1
5109,192,5
5109,110,5
5109,12,2
5109,73,4
5109,36,3
5109,14,2
5109,105,2
5109,45,4
5109,35,2
5109,7127,2
5109,91,2
5109,69,2
5109,6,3
5109,190,4
5109,285,4
5109,352,3
5109,30,4
5109,937,4
5109,389,3
5109,3636,3
5109,51,2
5109,842,3
5128,3,2
5128,263,5
5128,6,4
5128,16,5
5128,29,5
5128,10,5
5128,68,5
5128,1391,1
5128,1860,5
5128,149,5
5128,314,1
5128,1159,1
5128,3846,4
5128,51,3
5128,12,5
5128,6848,1
5128,939,5
5128,5979,5
5128,39,2
5128,324,5
5128,1720,4
5128,8128,5
5128,2632,5
5128,632,5
5128,991,5
5128,837,5
5128,6947,4
5128,333,5
5128,206,4
5128,61,3
5128,2876,5
5128,348,3
5128,150,5
5128,407,5
5128,2367,5
5128,625,5
5128,327,5
5128,1669,5
5128,950,5
5128,121,3
5128,727,4
5128,22,5
5128,139,5
5128,320,4
5128,381,5
5128,57,5
5128,33,5
5128,46,4
5128,98,5
5128,23,4
5128,2,5
5128,3908,3
5128,2533,5
5128,393,3
5128,164,5
5128,536,5
5128,1051,5
5128,1767,5
5128,539,5
5128,1220,5
5128,231,4
5128,5409,3
5128,1453,5
5128,2278,5
5128,53,5
5128,1668,4
5128,1024,5
5128,120,5
5128,586,2
5128,2932,2
5128,118,3
5128,250,5
5143,52,2
5143,25,5
5143,3,2
5143,2,5
5143,27,5
5143,24,5
5143,21,5
5143,18,5
5143,23,5
5143,38,4
5143,463,5
5143,712,5
5143,864,5
5143,1026,5
5143,2238,4
5143,3909,4
5143,6162,4
5143,345,5
5143,53,5
5143,59,4
5143,453,3
5143,1791,5
5143,3593,5
5143,56,5
5143,586,4
5143,1944,4
5143,73,5
5143,81,2
5143,44,5
5143,4328,3
5143,148,2
5143,1335,5
5143,2850,5
5143,1032,5
5143,1456,5
5143,1833,5
5143,3702,2
5143,46,5
5143,1338,5
5143,133,4
5143,89,3
5143,28,2
5143,186,4
5143,204,4
5143,386,4
5143,1626,4
5143,286,4
5143,1275,5
5143,1,5
5143,3606,5
5143,17,5
5143,4566,5
5143,2201,4
5143,558,4
5143,31,5
5143,2577,3
5143,754,5
5143,144,5
5143,139,4
5143,106,4
5143,273,4
5143,299,4
5143,7102,4
5143,764,4
5143,4747,4
5143,1441,4
5143,1051,2
5143,7902,5
5143,2824,4
5158,134,4
5158,21,5
5158,3,5
5158,5263,5
5158,2001,5
5158,2064,5
5158,3197,5
5158,4027,5
5158,3501,5
5158,38,5
5158,399,5
5158,1020,5
5158,3736,5
5158,182,3
5158,2,5
5158,39,5
5158,19,5
5158,7,5
5158,51,4
5158,185,5
5158,12,5
5158,332,4
5158,4,5
5158,5,5
5158,1,5
5158,13,4
5158,10,4
5158,60,4
5158,22,5
5158,36,5
5158,100,3
5158,160,4
5158,118,5
5158,195,5
5158,111,4
5158,75,5
5158,289,4
5158,136,5
5158,3835,5
5158,310,4
5158,1587,4
5158,396,5
5158,1145,4
5158,381,4
5158,1762,4
5158,87,5
5158,133,5
5158,613,5
5158,43,5
5158,31,5
5158,727,4
5158,46,5
5158,3311,5
5158,73,5
5158,25,5
5158,27,5
5158,161,5
5158,52,4
5158,292,4
5158,17,5
5158,347,4
5158,20,4
5158,153,4
5158,602,4
5158,641,4
5158,88,5
5158,7331,5
5158,183,4
5158,309,4
5158,56,5
5158,18,5
5158,23,5
5158,24,5
5158,110,5
5158,155,5
5158,135,5
5158,165,4
5158,37,5
5158,188,5
5158,139,5
5158,319,5
5158,351,4
5158,150,4
5158,6,5
5158,69,5
5158,149,4
5158,607,5
5158,30,5
5158,106,4
5158,973,3
5158,253,5
5158,850,5
5158,45,4
5158,179,5
5158,695,5
5158,2252,4
5158,469,5
5158,1286,5
5158,2371,5
5158,4302,4
5158,105,4
5158,1045,4
5158,1065,5
5158,463,5
5158,712,5
5158,864,5
5158,1026,5
5158,678,5
5158,7178,5
5158,279,5
5158,262,4
5158,2832,4
5163,1025,4
5163,26,4
5163,4092,5
5163,57,5
5163,37,5
5163,495,4
5163,504,5
5163,18,5
5163,23,5
5163,2,5
5163,24,5
5163,21,4
5163,27,4
5163,25,5
5163,186,4
5163,107,4
5163,1221,5
5163,326,5
5163,378,4
5163,33,3
5163,347,4
5163,38,4
5163,332,5
5163,42,4
5163,4,5
5163,5,5
5163,35,4
5163,178,5
5163,292,5
5163,1096,5
5163,160,3
5163,8,5
5163,154,2
5163,87,4
5163,770,4
5163,125,3
5163,29,4
5163,121,5
5163,3187,3
5163,483,3
5163,709,4
5163,3,5
5163,694,3
5163,52,5
5163,56,5
5163,686,4
5163,199,5
5163,727,3
5163,238,3
5163,7,4
5163,108,2
5163,136,3
5163,602,4
5163,641,4
5163,710,3
5163,527,5
5163,563,4
5163,558,5
5163,631,3
5163,652,3
5163,624,4
5163,724,5
5163,748,5
5163,31,5
5163,1171,3
5163,73,4
5163,3352,2
5163,613,3
5163,1031,5
5163,574,3
5163,1190,4
5163,2065,5
5163,7508,2
5163,421,5
5163,427,4
5163,2688,5
5163,264,3
5163,124,5
5163,379,5
5163,6458,3
5163,906,3
5163,30,4
5163,78,3
5163,2933,3
5163,993,4
5163,692,3
5163,195,5
5163,290,4
5163,1131,3
5163,3667,4
5163,244,4
5163,112,4
5163,435,5
5163,106,5
5163,2350,2
5163,156,3
5163,455,4
5163,320,5
5163,277,3
5163,978,5
5163,2583,2
5163,801,5
5163,689,2
5163,438,4
5163,262,5
5164,473,5
5164,60,5
5164,2465,4
5164,115,5
5164,104,5
5164,11,5
5164,67,5
5164,969,4
5164,127,5
5164,211,4
5164,378,4
5164,6194,4
5164,4,5
5164,682,5
5164,101,4
5164,344,4
5164,372,4
5164,534,4
5164,590,5
5164,200,4
5164,672,4
5164,1741,4
5164,1410,4
5164,671,4
5164,4240,4
5164,1058,4
5164,6078,4
5164,6512,4
5164,5861,4
5164,5665,4
5164,5041,4
5164,7681,4
5164,7991,4
5164,6684,4
5164,6314,4
5164,451,4
5164,1310,5
5164,772,4
5164,178,4
5164,5327,5
5164,664,5
5164,33,5
5164,538,4
5164,7379,5
5164,38,4
5164,22,4
5164,212,5
5164,92,4
5164,709,4
5164,494,5
5164,146,5
5164,30,3
5164,649,5
5164,892,4
5164,128,3
5164,1040,4
5164,2036,5
5164,16,4
5164,1705,4
5164,260,4
5164,574,4
